2.869364 1.093910
17.876479 2.917822
1.932768 4.640019
1.365795 18.176845
16.961110 15.779923
19.870737 17.550118
18.125700 19.568829
4.700694 16.324125
15.016341 19.844471
2.897691 0.590342
17.281473 3.022680
4.290473 0.795970
19.232341 4.661582
3.414381 17.942792
16.802644 0.842405
15.728276 0.593889
18.500225 4.531912
2.421800 1.036369
17.066205 0.899634
4.271880 19.463903
17.720659 17.164674
3.055044 4.690657
3.025004 2.437334
17.719299 19.519054
19.663694 16.704044
18.468123 18.300175
15.990734 15.955042
3.460069 17.816279
1.007203 1.137284
1.716741 1.221741
0.644061 16.039793
0.927360 2.083426
18.090971 4.796655
19.261026 2.405512
17.462469 0.229006
2.721953 4.360339
18.189190 18.407415
16.228150 15.218007
1.667468 0.370469
19.518904 3.311000
18.721599 16.817983
15.318309 1.146002
17.556394 3.772950
18.747987 19.010239
2.877382 2.528458
17.183793 0.812852
2.749722 16.023986
18.467083 1.165307
19.226035 2.976222
3.961301 1.349217
1.561250 19.101278
15.639035 17.419982
17.684512 2.442285
16.082901 1.502708
3.026046 19.409027
3.140486 18.915473
16.555517 17.273839
19.855478 3.398167
1.455739 3.331320
2.328582 1.573911
2.709249 16.456091
2.455071 0.945692
1.205464 2.485447
1.229238 0.008307
4.870762 1.104447
15.457644 1.742945
16.774538 15.260798
15.278766 16.916901
15.119480 17.393621
15.558728 19.911776
15.456269 17.122857
1.595369 15.981695
15.193229 0.001325
1.180275 1.574011
3.024521 0.335126
1.150470 1.782198
4.269089 18.215804
16.367602 17.458173
4.170125 3.777390
15.300058 2.250915
4.228891 15.055978
17.034413 19.992764
19.263087 1.122312
19.042097 1.085277
18.224217 19.463826
18.406969 15.459331
16.956787 2.919231
4.140679 1.592483
16.346661 1.451475
18.969981 2.569930
4.592483 4.618764
17.425423 0.305953
15.794161 0.211514
18.192715 1.780954
3.711967 3.588287
18.148372 1.223912
4.867951 18.792704
2.599833 0.887993
17.247806 2.092709
19.829821 0.679491
0.670524 4.435292
15.098991 15.177626
3.627767 15.107268
4.782556 15.776279
1.656221 3.496397
16.517681 3.345458
0.574446 19.786293
19.550315 1.144185
1.829325 0.799949
17.186159 2.370770
1.729811 1.625318
16.500052 16.825898
15.410769 4.438474
15.214616 16.160967
1.929284 0.955454
18.684386 1.288187
17.874404 2.609381
1.361016 18.322836
2.737445 3.630069
1.221155 18.062488
4.781936 2.906896
2.125640 15.125034
18.298373 17.683598
0.502350 0.442859
0.889427 15.647513
3.750699 0.552662
16.295869 17.761567
15.186119 0.250049
3.539638 4.759301
1.507278 17.349924
16.610509 1.368051
1.174251 15.554251
1.105472 2.938617
0.045183 2.249370
2.796699 0.061465
16.426767 1.166149
17.082590 3.848917
1.706880 0.518925
17.698033 19.550841
1.700304 16.402561
15.576459 18.694705
17.850091 2.524096
15.301426 3.928849
15.456661 1.863583
16.990530 0.324235
4.665389 3.693844
0.083194 1.565464
0.186004 3.894790
3.999884 0.072527
15.243806 3.879871
3.745420 15.140391
4.178056 16.950240
17.867332 4.233024
1.756051 2.713540
1.245527 16.373400
0.878402 4.847909
0.182963 17.660781
18.577290 3.518076
4.321404 0.448730
17.626970 4.066902
19.248482 3.700097
1.059064 15.863751
1.242016 16.257134
15.454544 15.528131
15.584462 0.497394
18.981042 17.812576
19.698087 16.220898
17.177940 15.088026
17.637602 2.628428
1.043483 16.882217
15.460566 19.313006
0.592473 1.132645
4.642704 16.777761
16.531001 19.461395
4.831765 4.407421
0.588720 2.830585
16.844762 4.783944
17.253388 17.557150
3.559445 1.873945
19.094658 17.484369
19.602396 1.291568
3.271700 2.897659
4.068801 4.890700
19.417089 2.507634
15.364535 3.492991
16.927143 3.828937
15.216842 18.370102
2.481842 4.269127
4.723085 16.859001
15.089479 4.684410
18.440076 16.530997
0.680929 1.425729
2.859985 15.852211
15.905400 1.563373
15.446677 1.564410
16.006180 17.038271
16.835823 15.601617
4.260360 0.591472
17.521377 0.083038
1.788909 18.481696
1.345891 3.292358
16.570652 18.628183
15.200405 0.189010
3.164928 1.357644
17.558107 4.433408
17.712400 15.565754
17.003660 1.427769
15.073996 2.953937
0.930982 2.660629
15.237650 19.892815
1.993121 3.587179
4.550167 16.492215
15.901443 4.455788
0.694783 19.035992
2.901136 0.472922
18.582990 3.753509
2.879464 1.130012
19.453728 3.961310
2.521957 2.805377
17.882706 3.041841
15.248017 1.513190
3.517959 17.080427
16.333638 1.504322
19.455761 15.757349
0.937172 4.045880
3.010200 17.380543
17.384940 0.563080
18.631424 16.125949
15.348556 1.478308
19.800094 18.254061
2.148781 16.947862
17.188495 1.400074
4.954367 3.032914
18.761777 2.155022
1.428415 15.251866
18.739554 3.191121
19.254273 0.837015
1.820188 18.856378
16.460897 18.331932
15.352397 1.344798
18.498549 15.107480
1.960002 19.666844
17.845051 4.469583
2.787315 19.333981
16.927206 1.010290
0.652246 3.400703
15.780124 15.976759
17.028167 2.275680
19.543732 4.823486
19.846884 16.396988
3.304307 18.324997
3.643988 1.170057
18.172913 0.352036
18.943972 19.327278
18.341737 17.875140
15.214802 19.573021
3.750018 0.837445
16.321392 4.352044
16.104503 2.991851
17.730168 4.567118
18.227371 1.474066
0.616764 0.710275
15.374946 2.762561
17.538271 16.542317
3.163871 17.320553
4.498008 0.300959
3.975908 15.760861
1.697945 18.665535
16.162977 3.112796
4.639770 16.314935
17.839656 16.129464
2.594344 4.678247
19.069385 2.793584
18.191529 16.198390
19.232309 2.009376
16.968486 16.734584
3.580875 3.709711
1.517989 18.579228
16.991186 15.340701
19.803141 16.783622
2.395976 2.548681
3.126730 2.956773
2.063210 4.666331
19.288530 15.134343
15.079791 3.142700
2.528125 4.537360
4.214560 0.262912
3.942511 16.094637
16.304362 15.209845
15.436309 1.030168
1.002850 3.560749
2.744816 2.542868
1.340444 4.433348
16.696293 17.123576
0.394374 0.152973
17.764858 3.422189
4.065413 17.473139
4.863056 18.949184
16.979694 17.232782
19.393005 3.956086
15.935201 15.059270
2.890325 2.973799
2.322881 2.266937
19.126590 3.928843
17.835416 3.649099
19.141077 19.113456
1.263654 19.558230
4.055761 18.790910
18.552431 18.364801
4.472697 17.126675
0.045858 15.543000
16.955960 17.277267
15.516410 16.002701
0.112474 4.591024
3.065875 17.936262
17.255661 17.098135
2.980679 17.131218
17.899926 17.459896
4.544249 16.674878
1.586433 17.058867
3.133377 0.580181
16.951458 2.520371
2.480853 16.328823
0.179510 18.146792
3.664095 0.433436
18.571347 2.552751
3.112528 4.708291
3.224794 19.723260
4.063036 16.911347
17.865551 17.093959
18.024118 16.404785
18.441047 17.905676
19.446233 17.267510
1.708529 16.746864
2.027024 15.797021
3.541432 16.231878
3.934029 15.441003
1.507899 0.021530
19.106615 3.618454
2.742891 18.205783
16.382647 18.258696
4.244384 19.251015
1.070613 3.376496
19.242731 18.847310
19.131385 17.274160
16.649175 17.589194
17.609347 16.276484
18.258572 16.769537
3.040644 17.192931
3.157521 19.091440
3.054898 0.904380
19.936712 2.423717
2.648527 18.367007
2.252518 0.647748
15.421524 4.320647
17.632666 15.561599
4.646754 15.674688
16.363717 2.876350
19.666317 4.678203
15.965427 18.622677
18.600008 17.058977
16.772004 3.610364
2.841904 1.115218
0.223184 0.921052
16.711687 1.433525
2.970089 17.615961
19.579981 4.176509
0.815883 17.314456
4.567917 16.451754
3.434692 17.018519
2.935772 15.888606
0.727729 18.222116
0.401022 0.443597
16.915331 18.334571
1.779620 0.807807
4.736412 0.575524
17.814830 0.148234
2.426827 4.469037
15.311247 4.040604
15.490713 19.502638
1.805692 19.333829
15.363650 2.966384
0.006805 19.800012
18.231658 15.330309
19.163453 4.639667
0.232162 0.153743
18.414172 1.584803
1.830816 1.133769
4.173624 2.915203
18.182264 2.606732
1.333294 2.392671
3.126270 3.555476
16.401498 19.783279
19.051464 3.981332
2.795131 2.479095
17.906171 17.765745
16.774372 4.333522
16.685727 4.369002
4.399650 18.052482
19.750902 1.717376
16.704959 3.950453
17.257078 1.194246
17.392789 15.682266
18.564935 2.026618
2.087363 15.589928
4.743411 0.957686
17.083283 3.537316
19.362127 2.712193
16.832626 1.182329
18.857012 2.422917
1.038671 18.734748
1.435440 2.921160
19.261452 18.443179
2.264252 19.390505
2.236625 19.017199
17.296546 18.862966
18.495966 0.896566
4.351648 4.191197
15.854568 17.057236
19.066790 15.180638
17.290447 0.987781
19.411265 4.503682
0.736350 15.216650
2.004660 16.684268
18.132094 2.327937
17.682934 0.541355
17.813848 2.618247
4.739644 15.384501
15.809482 0.254902
16.971276 17.035985
2.541700 19.927171
15.273291 1.134096
17.168704 4.359421
17.065134 4.977179
2.850499 16.895412
2.921515 19.696839
19.701402 16.081598
17.994934 2.691317
15.539841 17.308768
19.692085 4.532481
3.275441 4.003527
17.384672 18.244531
19.036482 18.609912
17.506988 17.748342
16.517024 4.653121
2.043342 19.536065
16.440788 2.039607
18.800587 2.504417
0.766434 17.198268
3.180493 18.198649
15.418778 1.964765
1.034018 18.268369
3.403296 3.154378
0.736294 1.572088
18.871714 16.658897
3.015092 0.800673
18.252941 3.555645
15.269107 18.916387
19.997053 15.486196
17.979873 15.416805
16.136388 15.971054
3.445127 19.494648
18.049718 18.295447
2.635813 19.073908
3.541902 17.089277
15.193979 18.116177
2.169556 2.051927
2.421459 1.963071
19.887393 4.959844
19.926066 16.250404
16.083510 18.950789
19.987329 15.169510
4.494527 3.648040
0.334081 16.701468
18.897856 0.538617
17.658564 18.500161
18.950250 2.251105
18.846197 19.573470
15.889419 2.491217
19.407075 4.863505
16.591980 15.024946
3.288138 16.174613
4.005644 2.057746
1.309905 2.680796
19.792565 19.604126
4.857460 19.759093
16.726131 0.001544
16.579122 19.932729
15.294312 16.241110
17.105775 2.286291
4.556782 0.283804
17.494432 2.825719
16.780507 16.606582
15.880197 4.162438
19.872039 0.456909
2.151742 17.659372
19.219072 16.237661
15.733387 17.952068
1.799568 15.315568
18.600716 18.332929
1.221764 15.095266
3.920559 2.568523
3.856480 0.983081
17.112291 0.559339
16.051313 19.343452
4.823904 16.086421
18.096097 19.573153
15.266479 18.926354
18.558739 17.459197
15.437794 4.664557
1.127751 4.619241
17.925930 18.823334
15.785119 15.828459
16.623263 17.739279
16.824010 1.423991
18.488813 3.772061
18.727048 2.079188
17.592731 19.507592
1.949992 15.894896
4.915525 1.946972
2.510058 17.793668
0.556553 16.130020
3.927362 16.478062
1.117234 15.621188
0.250686 18.806640
15.939502 16.066929
19.266507 4.829635
1.344157 16.222664
1.326299 2.429008
4.250105 16.695250
4.751172 1.380592
0.347588 18.634057
15.827032 16.711803
2.437220 19.520663
2.629857 16.194822
17.828846 0.592755
4.533984 18.831051
16.422593 18.569160
15.904300 2.927311
19.788381 1.724373
1.101323 17.934717
1.412480 17.891328
16.313679 1.010387
19.097568 3.649982
1.993052 3.268255
3.358805 19.706381
1.472052 1.441792
1.588816 18.498459
16.174802 0.933950
19.041138 3.305094
19.236473 15.823126
4.462842 0.906310
3.849882 2.901535
16.225507 16.355294
19.580810 3.538958
18.490311 1.424853
1.479364 15.824834
1.436394 16.591495
15.663447 17.551160
16.684967 19.478407
3.822150 17.720981
1.835338 1.775100
19.481914 2.323554
15.009443 15.841038
2.805073 19.745124
19.519929 17.608711
18.965468 1.707131
17.986851 1.352199
4.524138 17.274855
15.721376 1.481773
18.302038 0.500667
18.952523 17.542794
2.403884 18.331874
17.362202 15.528511
18.806820 1.758022
1.929566 16.240739
0.547889 0.851096
17.272826 4.378819
2.922427 0.888002
3.554879 4.281518
16.726340 15.002945
16.849338 0.168821
2.194148 1.961467
19.287543 19.338283
18.248427 19.348339
3.810771 15.097136
18.894816 2.401269
1.855772 0.819346
19.487189 19.699656
19.022236 15.003135
16.980979 19.665879
4.504757 17.189262
17.906160 4.166871
17.829669 4.571438
15.411026 2.945273
17.722063 3.319474
15.239460 18.199279
1.719620 3.261097
15.030493 18.342550
16.845968 19.941813
18.714385 3.305233
2.497926 4.827992
18.226179 15.669311
17.548378 15.089650
16.698314 15.158318
19.197842 16.316605
2.551689 18.009615
19.136980 0.731542
19.043726 0.102931
3.768183 4.740837
0.079992 3.613678
15.183431 16.441085
3.682828 2.580745
19.357739 4.731930
2.179759 17.149704
19.078736 16.521971
15.568663 19.054799
2.379979 3.394765
17.672806 15.682145
17.286531 3.589852
19.695612 1.404093
15.651290 2.029609
17.483746 2.657864
1.562322 16.864266
2.120737 3.871232
3.822085 15.770380
4.550091 1.722660
3.707197 16.957241
1.591317 4.682806
2.097031 4.478157
3.682947 4.197912
4.706752 0.559051
0.041226 4.557265
1.401114 19.409017
17.569193 2.006994
1.555901 17.930052
18.872714 17.383014
2.869527 16.179268
19.506841 4.951041
1.841543 16.821645
15.650789 16.152878
0.535985 19.350289
18.801025 19.696002
2.380019 17.526663
4.435419 18.012822
17.116037 1.608849
17.993269 16.584686
18.279136 15.434590
3.345456 17.899885
3.593485 19.818330
18.176291 2.243028
2.644504 16.583309
0.137997 0.892993
18.992591 16.452835
19.423099 17.448893
16.907464 1.969744
15.209292 19.590562
0.965803 15.531679
1.444592 2.341392
16.886463 18.683885
19.277161 3.834278
16.006550 15.100924
2.002595 4.582534
3.037470 2.796522
3.731566 15.440426
4.125508 0.411687
17.692507 1.503243
16.063019 18.744476
2.144976 16.861448
2.046743 3.123769
17.802484 19.345203
15.190180 3.978582
0.609877 3.784159
4.591061 18.270561
3.178943 4.568746
15.566554 17.766601
18.222116 0.641161
2.383974 1.064904
3.935667 18.985646
18.840412 17.069069
16.195324 17.306036
16.191186 0.705395
3.858968 16.806304
0.434732 15.876117
17.883084 3.238525
19.917787 19.447401
0.296217 4.234778
3.621263 2.672614
15.689766 4.619628
3.551724 1.553677
18.881165 17.839186
3.482085 3.275566
4.474658 2.157060
16.174360 1.983588
2.810653 18.488147
16.218062 19.925759
19.943651 19.396708
16.617087 1.639461
4.486410 1.590436
15.679379 17.607870
2.112697 2.541101
2.401611 1.058097
15.499177 1.764409
19.246710 3.721862
0.465414 19.081415
15.377977 17.852073
1.904934 16.619119
17.657487 2.349228
19.344746 16.432658
16.805350 3.376720
2.174346 1.964876
15.711098 2.329229
3.650201 17.101754
3.926198 3.638174
4.090412 16.710986
1.238883 4.115863
17.215775 2.232725
17.222267 18.275520
